Dataset,Model,Run,Accuracy,Precision,Recall,F1 Score,ROC-AUC
SMOTE Balanced (All Features),Logistic Regression,53,0.8947368421052632,0.9295154185022027,0.854251012145749,0.890295358649789,0.9483027094363127
SMOTE Balanced (All Features),Logistic Regression,54,0.9089068825910931,0.9279661016949152,0.8866396761133604,0.906832298136646,0.9548263370978052
SMOTE Balanced (All Features),Logistic Regression,55,0.8846153846153846,0.9166666666666666,0.8461538461538461,0.88,0.9504335425920765
SMOTE Balanced (All Features),Logistic Regression,56,0.8724696356275303,0.9070796460176991,0.8299595141700404,0.8668076109936576,0.9421888573816979
SMOTE Balanced (All Features),Logistic Regression,57,0.8866396761133604,0.9170305676855895,0.8502024291497976,0.8823529411764706,0.9411234408038159
SMOTE Balanced (All Features),Logistic Regression,58,0.8562753036437247,0.8728813559322034,0.8340080971659919,0.8530020703933747,0.9358127489386812
SMOTE Balanced (All Features),Logistic Regression,59,0.8967611336032388,0.9260869565217391,0.8623481781376519,0.8930817610062893,0.9492042157714435
SMOTE Balanced (All Features),Logistic Regression,60,0.9230769230769231,0.9484978540772532,0.8947368421052632,0.9208333333333333,0.9632513235752103
SMOTE Balanced (All Features),Logistic Regression,61,0.9149797570850202,0.9638009049773756,0.8623481781376519,0.9102564102564102,0.9550394204133816
SMOTE Balanced (All Features),Logistic Regression,62,0.8825910931174089,0.8987341772151899,0.8623481781376519,0.8801652892561983,0.9531544526217443
SMOTE Balanced (All Features),Logistic Regression,63,0.8967611336032388,0.9224137931034483,0.8663967611336032,0.8935281837160751,0.9619072595846515
SMOTE Balanced (All Features),Logistic Regression,64,0.8866396761133604,0.9170305676855895,0.8502024291497976,0.8823529411764706,0.9578586765887
SMOTE Balanced (All Features),Logistic Regression,65,0.8947368421052632,0.922077922077922,0.8623481781376519,0.891213389121339,0.9566785228408923
SMOTE Balanced (All Features),Logistic Regression,66,0.8765182186234818,0.9151785714285714,0.8299595141700404,0.8704883227176221,0.9369437296136637
SMOTE Balanced (All Features),Logistic Regression,67,0.8866396761133604,0.9170305676855895,0.8502024291497976,0.8823529411764706,0.9452211968725925
SMOTE Balanced (All Features),Logistic Regression,68,0.9048582995951417,0.9424778761061947,0.8623481781376519,0.9006342494714588,0.9555639331901851
SMOTE Balanced (All Features),Logistic Regression,69,0.8927125506072875,0.8975409836065574,0.8866396761133604,0.8920570264765784,0.9549410742677311
SMOTE Balanced (All Features),Logistic Regression,70,0.8825910931174089,0.8987341772151899,0.8623481781376519,0.8801652892561983,0.9456309724794703
SMOTE Balanced (All Features),Logistic Regression,71,0.9089068825910931,0.9391304347826087,0.8744939271255061,0.9056603773584906,0.9648084708813454
SMOTE Balanced (All Features),Logistic Regression,72,0.8947368421052632,0.925764192139738,0.8582995951417004,0.8907563025210085,0.9566949138651675
SMOTE Balanced (All Features),Logistic Regression,73,0.902834008097166,0.919831223628692,0.8825910931174089,0.9008264462809917,0.9583340162926781
SMOTE Balanced (All Features),Logistic Regression,74,0.8987854251012146,0.9156118143459916,0.8785425101214575,0.8966942148760331,0.9540395679326001
SMOTE Balanced (All Features),Logistic Regression,75,0.888663967611336,0.9210526315789473,0.8502024291497976,0.8842105263157894,0.951859561704011
SMOTE Balanced (All Features),Logistic Regression,76,0.8987854251012146,0.9121338912133892,0.8825910931174089,0.897119341563786,0.955842580602862
SMOTE Balanced (All Features),Logistic Regression,77,0.8846153846153846,0.9166666666666666,0.8461538461538461,0.88,0.9484338376305136
SMOTE Balanced (All Features),Logistic Regression,78,0.8947368421052632,0.9333333333333333,0.8502024291497976,0.8898305084745762,0.9438607418577586
SMOTE Balanced (All Features),Logistic Regression,79,0.888663967611336,0.9102564102564102,0.8623481781376519,0.8856548856548857,0.9475159402711075
SMOTE Balanced (All Features),Logistic Regression,80,0.8987854251012146,0.9191489361702128,0.8744939271255061,0.8962655601659751,0.9567276959137176
SMOTE Balanced (All Features),Logistic Regression,81,0.8947368421052632,0.9148936170212766,0.8704453441295547,0.8921161825726142,0.9536461833499975
SMOTE Balanced (All Features),Logistic Regression,82,0.9068825910931174,0.9276595744680851,0.8825910931174089,0.9045643153526971,0.9570719074234949
SMOTE Balanced (All Features),Logistic Regression,83,0.8967611336032388,0.9083333333333333,0.8825910931174089,0.8952772073921971,0.9533511449130455
SMOTE Balanced (All Features),Logistic Regression,84,0.8846153846153846,0.8991596638655462,0.8663967611336032,0.8824742268041237,0.947761805635234
SMOTE Balanced (All Features),Logistic Regression,85,0.888663967611336,0.9,0.8744939271255061,0.8870636550308009,0.9491058696257929
SMOTE Balanced (All Features),Logistic Regression,86,0.8582995951417004,0.8734177215189873,0.8380566801619433,0.8553719008264463,0.9320592043796816
SMOTE Balanced (All Features),Logistic Regression,87,0.8744939271255061,0.8936170212765957,0.8502024291497976,0.8713692946058091,0.9468439082758281
SMOTE Balanced (All Features),Logistic Regression,88,0.9008097165991903,0.9230769230769231,0.8744939271255061,0.8981288981288982,0.9637430543034635
SMOTE Balanced (All Features),Logistic Regression,89,0.8805668016194332,0.8916666666666667,0.8663967611336032,0.8788501026694046,0.9517120424855349
SMOTE Balanced (All Features),Logistic Regression,90,0.8825910931174089,0.9055793991416309,0.854251012145749,0.8791666666666667,0.9478601517808849
SMOTE Balanced (All Features),Logistic Regression,91,0.8785425101214575,0.8978723404255319,0.854251012145749,0.8755186721991701,0.9387795243324755
SMOTE Balanced (All Features),Logistic Regression,92,0.8987854251012146,0.9156118143459916,0.8785425101214575,0.8966942148760331,0.9586946188267306
SMOTE Balanced (All Features),Logistic Regression,93,0.8765182186234818,0.9078947368421053,0.8380566801619433,0.871578947368421,0.9505810618105526
SMOTE Balanced (All Features),Logistic Regression,94,0.8765182186234818,0.911504424778761,0.8340080971659919,0.8710359408033826,0.9535150551557966
SMOTE Balanced (All Features),Logistic Regression,95,0.9149797570850202,0.9361702127659575,0.8906882591093117,0.9128630705394191,0.9653985477552491
SMOTE Balanced (All Features),Logistic Regression,96,0.8927125506072875,0.9292035398230089,0.8502024291497976,0.8879492600422833,0.9556786703601108
SMOTE Balanced (All Features),Logistic Regression,97,0.8704453441295547,0.9030837004405287,0.8299595141700404,0.8649789029535865,0.93256732613221
SMOTE Balanced (All Features),Logistic Regression,98,0.8866396761133604,0.8804780876494024,0.8947368421052632,0.8875502008032129,0.9643495222016424
SMOTE Balanced (All Features),Logistic Regression,99,0.868421052631579,0.8922413793103449,0.8380566801619433,0.8643006263048016,0.933649133734367
SMOTE Balanced (All Features),Logistic Regression,100,0.8643724696356275,0.8813559322033898,0.8421052631578947,0.8612836438923396,0.9468111262272779
SMOTE Balanced (All Features),Random Forest,1,0.9392712550607287,0.9357429718875502,0.9433198380566802,0.9395161290322581,0.9816584438361553
SMOTE Balanced (All Features),Random Forest,2,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.972635184972709
SMOTE Balanced (All Features),Random Forest,3,0.9473684210526315,0.9623430962343096,0.9311740890688259,0.9465020576131687,0.9864937959973119
SMOTE Balanced (All Features),Random Forest,4,0.9352226720647774,0.9497907949790795,0.9190283400809717,0.934156378600823,0.981994459833795
SMOTE Balanced (All Features),Random Forest,5,0.9311740890688259,0.9456066945606695,0.9149797570850202,0.9300411522633745,0.9824452130013606
SMOTE Balanced (All Features),Random Forest,6,0.9412955465587044,0.943089430894309,0.9392712550607287,0.9411764705882353,0.9824206264649478
SMOTE Balanced (All Features),Random Forest,7,0.9493927125506073,0.9549180327868853,0.9433198380566802,0.9490835030549898,0.9843793538658231
SMOTE Balanced (All Features),Random Forest,8,0.9433198380566802,0.9659574468085106,0.9190283400809717,0.941908713692946,0.9866167286793752
SMOTE Balanced (All Features),Random Forest,9,0.9433198380566802,0.9659574468085106,0.9190283400809717,0.941908713692946,0.9900506482650101
SMOTE Balanced (All Features),Random Forest,10,0.9574898785425101,0.9708333333333333,0.9433198380566802,0.9568788501026694,0.9920339622022979
SMOTE Balanced (All Features),Random Forest,11,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.9822731072464719
SMOTE Balanced (All Features),Random Forest,12,0.9453441295546559,0.9583333333333334,0.9311740890688259,0.944558521560575,0.9853464242980543
SMOTE Balanced (All Features),Random Forest,13,0.9534412955465587,0.9552845528455285,0.951417004048583,0.9533468559837728,0.9900014751921848
SMOTE Balanced (All Features),Random Forest,14,0.9352226720647774,0.946058091286307,0.9230769230769231,0.9344262295081968,0.9843547673294104
SMOTE Balanced (All Features),Random Forest,15,0.9534412955465587,0.9628099173553719,0.9433198380566802,0.9529652351738241,0.9874690619416807
SMOTE Balanced (All Features),Random Forest,16,0.9595141700404858,0.9789029535864979,0.9392712550607287,0.9586776859504132,0.9877641003786327
SMOTE Balanced (All Features),Random Forest,17,0.9392712550607287,0.9656652360515021,0.9109311740890689,0.9375,0.9852562736645413
SMOTE Balanced (All Features),Random Forest,18,0.9392712550607287,0.9779735682819384,0.8987854251012146,0.9367088607594937,0.9864036453637988
SMOTE Balanced (All Features),Random Forest,19,0.9331983805668016,0.9385245901639344,0.9271255060728745,0.9327902240325866,0.9809044567195004
SMOTE Balanced (All Features),Random Forest,20,0.9311740890688259,0.9456066945606695,0.9149797570850202,0.9300411522633745,0.985371010834467
SMOTE Balanced (All Features),Random Forest,21,0.9412955465587044,0.961864406779661,0.9190283400809717,0.9399585921325052,0.9893868117818683
SMOTE Balanced (All Features),Random Forest,22,0.9271255060728745,0.9773755656108597,0.8744939271255061,0.9230769230769231,0.9777491845465424
SMOTE Balanced (All Features),Random Forest,23,0.9392712550607287,0.9539748953974896,0.9230769230769231,0.9382716049382716,0.9825763411955613
SMOTE Balanced (All Features),Random Forest,24,0.9210526315789473,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9826009277319739
SMOTE Balanced (All Features),Random Forest,25,0.9331983805668016,0.9458333333333333,0.9190283400809717,0.9322381930184805,0.9806585913553738
SMOTE Balanced (All Features),Random Forest,26,0.9352226720647774,0.9694323144104804,0.8987854251012146,0.9327731092436975,0.9799865593600944
SMOTE Balanced (All Features),Random Forest,27,0.937246963562753,0.9426229508196722,0.9311740890688259,0.9368635437881874,0.9851087544460655
SMOTE Balanced (All Features),Random Forest,28,0.9453441295546559,0.9661016949152542,0.9230769230769231,0.9440993788819876,0.9857070268321068
SMOTE Balanced (All Features),Random Forest,29,0.9271255060728745,0.9817351598173516,0.8704453441295547,0.9227467811158798,0.979683325411005
SMOTE Balanced (All Features),Random Forest,30,0.9251012145748988,0.9411764705882353,0.9068825910931174,0.9237113402061856,0.9795767837532167
SMOTE Balanced (All Features),Random Forest,31,0.9352226720647774,0.9423868312757202,0.9271255060728745,0.9346938775510204,0.9775852743037912
SMOTE Balanced (All Features),Random Forest,32,0.9230769230769231,0.9336099585062241,0.9109311740890689,0.9221311475409836,0.9798390401416183
SMOTE Balanced (All Features),Random Forest,33,0.9412955465587044,0.9739130434782609,0.9068825910931174,0.939203354297694,0.9832647642151158
SMOTE Balanced (All Features),Random Forest,34,0.9473684210526315,0.9742489270386266,0.9190283400809717,0.9458333333333333,0.9894523758789687
SMOTE Balanced (All Features),Random Forest,35,0.9453441295546559,0.9700854700854701,0.9190283400809717,0.9438669438669439,0.9855349210772182
SMOTE Balanced (All Features),Random Forest,36,0.9331983805668016,0.9495798319327731,0.9149797570850202,0.931958762886598,0.9819698732973823
SMOTE Balanced (All Features),Random Forest,37,0.9311740890688259,0.9493670886075949,0.9109311740890689,0.9297520661157025,0.9833139372879411
SMOTE Balanced (All Features),Random Forest,38,0.9331983805668016,0.9314516129032258,0.9352226720647774,0.9333333333333333,0.9821747611008211
SMOTE Balanced (All Features),Random Forest,39,0.9433198380566802,0.9699570815450643,0.9149797570850202,0.9416666666666667,0.9828058155354128
SMOTE Balanced (All Features),Random Forest,40,0.9412955465587044,0.9504132231404959,0.9311740890688259,0.9406952965235174,0.9853710108344671
SMOTE Balanced (All Features),Random Forest,41,0.9271255060728745,0.9414225941422594,0.9109311740890689,0.9259259259259259,0.9818879181760067
SMOTE Balanced (All Features),Random Forest,42,0.9311740890688259,0.9382716049382716,0.9230769230769231,0.9306122448979591,0.9835434116277927
SMOTE Balanced (All Features),Random Forest,43,0.9392712550607287,0.9822222222222222,0.8947368421052632,0.9364406779661016,0.9902145585077611
SMOTE Balanced (All Features),Random Forest,44,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.9884279368617744
SMOTE Balanced (All Features),Random Forest,45,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.9824370174892229
SMOTE Balanced (All Features),Random Forest,46,0.9433198380566802,0.9362549800796812,0.951417004048583,0.9437751004016064,0.989960497631497
SMOTE Balanced (All Features),Random Forest,47,0.9433198380566802,0.9581589958158996,0.9271255060728745,0.9423868312757202,0.9855677031257682
SMOTE Balanced (All Features),Random Forest,48,0.9291497975708503,0.9690265486725663,0.8866396761133604,0.9260042283298098,0.9818469406153189
SMOTE Balanced (All Features),Random Forest,49,0.9534412955465587,0.9552845528455285,0.951417004048583,0.9533468559837728,0.991575013522595
SMOTE Balanced (All Features),Random Forest,50,0.937246963562753,0.9695652173913043,0.902834008097166,0.9350104821802935,0.983592584700618
SMOTE Balanced (All Features),Random Forest,51,0.9534412955465587,0.9666666666666667,0.9392712550607287,0.9527720739219713,0.9919520070809226
SMOTE Balanced (All Features),Random Forest,52,0.9352226720647774,0.9352226720647774,0.9352226720647774,0.9352226720647774,0.9816502483240177
SMOTE Balanced (All Features),Random Forest,53,0.937246963562753,0.9695652173913043,0.902834008097166,0.9350104821802935,0.9857643954170695
SMOTE Balanced (All Features),Random Forest,54,0.951417004048583,0.9744680851063829,0.9271255060728745,0.950207468879668,0.9876411676965693
SMOTE Balanced (All Features),Random Forest,55,0.9291497975708503,0.9416666666666667,0.9149797570850202,0.9281314168377823,0.9787244504909112
SMOTE Balanced (All Features),Random Forest,56,0.9271255060728745,0.948936170212766,0.902834008097166,0.9253112033195021,0.9731433067252372
SMOTE Balanced (All Features),Random Forest,57,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.9847563474241505
SMOTE Balanced (All Features),Random Forest,58,0.9412955465587044,0.9658119658119658,0.9149797570850202,0.9397089397089398,0.9872231965775542
SMOTE Balanced (All Features),Random Forest,59,0.9554655870445344,0.9591836734693877,0.951417004048583,0.9552845528455285,0.9902391450441738
SMOTE Balanced (All Features),Random Forest,60,0.9493927125506073,0.9743589743589743,0.9230769230769231,0.9480249480249481,0.987649363208707
SMOTE Balanced (All Features),Random Forest,61,0.9493927125506073,0.9703389830508474,0.9271255060728745,0.94824016563147,0.986215148584635
SMOTE Balanced (All Features),Random Forest,62,0.9230769230769231,0.9446808510638298,0.8987854251012146,0.921161825726141,0.9854119883951548
SMOTE Balanced (All Features),Random Forest,63,0.951417004048583,0.9665271966527197,0.9352226720647774,0.9506172839506173,0.9900670392892852
SMOTE Balanced (All Features),Random Forest,64,0.9534412955465587,0.9827586206896551,0.9230769230769231,0.9519832985386222,0.9914356898162566
SMOTE Balanced (All Features),Random Forest,65,0.9493927125506073,0.9625,0.9352226720647774,0.9486652977412731,0.9860922159025719
SMOTE Balanced (All Features),Random Forest,66,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.9787080594666362
SMOTE Balanced (All Features),Random Forest,67,0.9433198380566802,0.974025974025974,0.9109311740890689,0.9414225941422594,0.9812732547656902
SMOTE Balanced (All Features),Random Forest,68,0.9534412955465587,0.9827586206896551,0.9230769230769231,0.9519832985386222,0.9880837253519972
SMOTE Balanced (All Features),Random Forest,69,0.951417004048583,0.9588477366255144,0.9433198380566802,0.9510204081632653,0.9874362798931305
SMOTE Balanced (All Features),Random Forest,70,0.9331983805668016,0.9572649572649573,0.9068825910931174,0.9313929313929314,0.9824779950499107
SMOTE Balanced (All Features),Random Forest,71,0.9595141700404858,0.9871244635193133,0.9311740890688259,0.9583333333333334,0.9915422314740449
SMOTE Balanced (All Features),Random Forest,72,0.9433198380566802,0.9659574468085106,0.9190283400809717,0.941908713692946,0.9861987575603599
SMOTE Balanced (All Features),Random Forest,73,0.9635627530364372,0.9790794979079498,0.9473684210526315,0.9629629629629629,0.9916159910832827
SMOTE Balanced (All Features),Random Forest,74,0.9493927125506073,0.9586776859504132,0.9392712550607287,0.9488752556237219,0.988034552279172
SMOTE Balanced (All Features),Random Forest,75,0.9493927125506073,0.978448275862069,0.9190283400809717,0.9478079331941545,0.9862069530724975
SMOTE Balanced (All Features),Random Forest,76,0.9352226720647774,0.9423868312757202,0.9271255060728745,0.9346938775510204,0.9861823665360849
SMOTE Balanced (All Features),Random Forest,77,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9858135684898948
SMOTE Balanced (All Features),Random Forest,78,0.9473684210526315,0.982532751091703,0.9109311740890689,0.9453781512605042,0.9878952285728335
SMOTE Balanced (All Features),Random Forest,79,0.9453441295546559,0.9545454545454546,0.9352226720647774,0.9447852760736196,0.9880673343277221
SMOTE Balanced (All Features),Random Forest,80,0.9473684210526315,0.9623430962343096,0.9311740890688259,0.9465020576131687,0.9879034240849711
SMOTE Balanced (All Features),Random Forest,81,0.9554655870445344,0.9707112970711297,0.9392712550607287,0.9547325102880658,0.9856660492714189
SMOTE Balanced (All Features),Random Forest,82,0.9291497975708503,0.9568965517241379,0.8987854251012146,0.9269311064718163,0.9811749086200396
SMOTE Balanced (All Features),Random Forest,83,0.9392712550607287,0.9578059071729957,0.9190283400809717,0.9380165289256198,0.9864282319002113
SMOTE Balanced (All Features),Random Forest,84,0.9149797570850202,0.9399141630901288,0.8866396761133604,0.9125,0.9819944598337949
SMOTE Balanced (All Features),Random Forest,85,0.9392712550607287,0.950207468879668,0.9271255060728745,0.9385245901639344,0.9833467193364913
SMOTE Balanced (All Features),Random Forest,86,0.9311740890688259,0.941908713692946,0.9190283400809717,0.930327868852459,0.9852562736645413
SMOTE Balanced (All Features),Random Forest,87,0.9331983805668016,0.9572649572649573,0.9068825910931174,0.9313929313929314,0.9831500270451902
SMOTE Balanced (All Features),Random Forest,88,0.9311740890688259,0.9531914893617022,0.9068825910931174,0.9294605809128631,0.9890671868085036
SMOTE Balanced (All Features),Random Forest,89,0.9433198380566802,0.9543568464730291,0.9311740890688259,0.9426229508196722,0.9840269468439082
SMOTE Balanced (All Features),Random Forest,90,0.9311740890688259,0.9733333333333334,0.8866396761133604,0.9279661016949152,0.9872723696503795
SMOTE Balanced (All Features),Random Forest,91,0.9271255060728745,0.9527896995708155,0.8987854251012146,0.925,0.9824534085134979
SMOTE Balanced (All Features),Random Forest,92,0.9412955465587044,0.9467213114754098,0.9352226720647774,0.9409368635437881,0.9852562736645413
SMOTE Balanced (All Features),Random Forest,93,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.984879280106214
SMOTE Balanced (All Features),Random Forest,94,0.9493927125506073,0.9826086956521739,0.9149797570850202,0.9475890985324947,0.9822731072464718
SMOTE Balanced (All Features),Random Forest,95,0.9453441295546559,0.9583333333333334,0.9311740890688259,0.944558521560575,0.9913291481584684
SMOTE Balanced (All Features),Random Forest,96,0.9534412955465587,0.9786324786324786,0.9271255060728745,0.9521829521829522,0.9913209526463307
SMOTE Balanced (All Features),Random Forest,97,0.917004048582996,0.963963963963964,0.8663967611336032,0.9125799573560768,0.9775770787916537
SMOTE Balanced (All Features),Random Forest,98,0.9493927125506073,0.9663865546218487,0.9311740890688259,0.9484536082474226,0.990108016849973
SMOTE Balanced (All Features),Random Forest,99,0.9331983805668016,0.9533898305084746,0.9109311740890689,0.9316770186335404,0.9815682932026423
SMOTE Balanced (All Features),Random Forest,100,0.9412955465587044,0.9658119658119658,0.9149797570850202,0.9397089397089398,0.9883295907161238
SMOTE Balanced (All Features),XGBoost,1,0.9453441295546559,0.9700854700854701,0.9190283400809717,0.9438669438669439,0.9804455080397974
SMOTE Balanced (All Features),XGBoost,2,0.9230769230769231,0.9409282700421941,0.902834008097166,0.9214876033057852,0.967660509105214
SMOTE Balanced (All Features),XGBoost,3,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9782818928354833
SMOTE Balanced (All Features),XGBoost,4,0.9412955465587044,0.9504132231404959,0.9311740890688259,0.9406952965235174,0.9815764887147796
SMOTE Balanced (All Features),XGBoost,5,0.9210526315789473,0.9262295081967213,0.9149797570850202,0.9205702647657841,0.9766100083594224
SMOTE Balanced (All Features),XGBoost,6,0.9433198380566802,0.9469387755102041,0.9392712550607287,0.943089430894309,0.9784621941025096
SMOTE Balanced (All Features),XGBoost,7,0.9473684210526315,0.9623430962343096,0.9311740890688259,0.9465020576131687,0.9820026553459326
SMOTE Balanced (All Features),XGBoost,8,0.9271255060728745,0.9451476793248945,0.9068825910931174,0.9256198347107438,0.9795276106803914
SMOTE Balanced (All Features),XGBoost,9,0.9271255060728745,0.9451476793248945,0.9068825910931174,0.9256198347107438,0.9833958924093167
SMOTE Balanced (All Features),XGBoost,10,0.9493927125506073,0.9475806451612904,0.951417004048583,0.9494949494949495,0.9912144109885426
SMOTE Balanced (All Features),XGBoost,11,0.9251012145748988,0.9449152542372882,0.902834008097166,0.9233954451345756,0.9802488157484961
SMOTE Balanced (All Features),XGBoost,12,0.9251012145748988,0.9411764705882353,0.9068825910931174,0.9237113402061856,0.9776918159615794
SMOTE Balanced (All Features),XGBoost,13,0.951417004048583,0.9588477366255144,0.9433198380566802,0.9510204081632653,0.9873625202838925
SMOTE Balanced (All Features),XGBoost,14,0.9392712550607287,0.9428571428571428,0.9352226720647774,0.9390243902439024,0.9784130210296841
SMOTE Balanced (All Features),XGBoost,15,0.937246963562753,0.9615384615384616,0.9109311740890689,0.9355509355509356,0.9774787326460032
SMOTE Balanced (All Features),XGBoost,16,0.937246963562753,0.9695652173913043,0.902834008097166,0.9350104821802935,0.9801340785785704
SMOTE Balanced (All Features),XGBoost,17,0.9331983805668016,0.9495798319327731,0.9149797570850202,0.931958762886598,0.980084905505745
SMOTE Balanced (All Features),XGBoost,18,0.9311740890688259,0.9691629955947136,0.8906882591093117,0.9282700421940928,0.9765608352865971
SMOTE Balanced (All Features),XGBoost,19,0.9251012145748988,0.9411764705882353,0.9068825910931174,0.9237113402061856,0.9775934698159288
SMOTE Balanced (All Features),XGBoost,20,0.9271255060728745,0.934156378600823,0.9190283400809717,0.926530612244898,0.9803471618941467
SMOTE Balanced (All Features),XGBoost,21,0.9271255060728745,0.9306122448979591,0.9230769230769231,0.926829268292683,0.9798390401416184
SMOTE Balanced (All Features),XGBoost,22,0.9210526315789473,0.9642857142857143,0.8744939271255061,0.9171974522292994,0.9651199003425724
SMOTE Balanced (All Features),XGBoost,23,0.9190283400809717,0.9519650655021834,0.8825910931174089,0.9159663865546218,0.9722499959022439
SMOTE Balanced (All Features),XGBoost,24,0.9251012145748988,0.9338842975206612,0.9149797570850202,0.9243353783231084,0.9752003802717631
SMOTE Balanced (All Features),XGBoost,25,0.9210526315789473,0.9297520661157025,0.9109311740890689,0.9202453987730062,0.9746266944221345
SMOTE Balanced (All Features),XGBoost,26,0.9352226720647774,0.9694323144104804,0.8987854251012146,0.9327731092436975,0.973643232965628
SMOTE Balanced (All Features),XGBoost,27,0.9453441295546559,0.9508196721311475,0.9392712550607287,0.945010183299389,0.98392040518612
SMOTE Balanced (All Features),XGBoost,28,0.9291497975708503,0.9344262295081968,0.9230769230769231,0.9287169042769857,0.9802979888213215
SMOTE Balanced (All Features),XGBoost,29,0.9271255060728745,0.9730941704035875,0.8785425101214575,0.9234042553191489,0.9735121047714271
SMOTE Balanced (All Features),XGBoost,30,0.9311740890688259,0.941908713692946,0.9190283400809717,0.930327868852459,0.9778557262043305
SMOTE Balanced (All Features),XGBoost,31,0.9149797570850202,0.9288702928870293,0.8987854251012146,0.9135802469135802,0.9716599190283401
SMOTE Balanced (All Features),XGBoost,32,0.9089068825910931,0.9173553719008265,0.8987854251012146,0.9079754601226994,0.9737579701355537
SMOTE Balanced (All Features),XGBoost,33,0.9210526315789473,0.940677966101695,0.8987854251012146,0.9192546583850931,0.9741185726696061
SMOTE Balanced (All Features),XGBoost,34,0.9311740890688259,0.9650655021834061,0.8947368421052632,0.9285714285714286,0.9762002327525447
SMOTE Balanced (All Features),XGBoost,35,0.9129554655870445,0.9214876033057852,0.902834008097166,0.9120654396728016,0.9742660918880821
SMOTE Balanced (All Features),XGBoost,36,0.9251012145748988,0.9449152542372882,0.902834008097166,0.9233954451345756,0.9789047517579373
SMOTE Balanced (All Features),XGBoost,37,0.9230769230769231,0.9446808510638298,0.8987854251012146,0.921161825726141,0.9746430854464095
SMOTE Balanced (All Features),XGBoost,38,0.9331983805668016,0.9421487603305785,0.9230769230769231,0.9325153374233128,0.9789703158550378
SMOTE Balanced (All Features),XGBoost,39,0.9291497975708503,0.9453781512605042,0.9109311740890689,0.9278350515463918,0.9770689570391254
SMOTE Balanced (All Features),XGBoost,40,0.937246963562753,0.95,0.9230769230769231,0.9363449691991786,0.9809700208166009
SMOTE Balanced (All Features),XGBoost,41,0.9291497975708503,0.9416666666666667,0.9149797570850202,0.9281314168377823,0.9772328672818764
SMOTE Balanced (All Features),XGBoost,42,0.9291497975708503,0.9529914529914529,0.902834008097166,0.9272349272349273,0.9803471618941467
SMOTE Balanced (All Features),XGBoost,43,0.9271255060728745,0.9647577092511013,0.8866396761133604,0.9240506329113924,0.9816748348604305
SMOTE Balanced (All Features),XGBoost,44,0.9311740890688259,0.961038961038961,0.8987854251012146,0.9288702928870293,0.9858217640020325
SMOTE Balanced (All Features),XGBoost,45,0.9291497975708503,0.9529914529914529,0.902834008097166,0.9272349272349273,0.9749217328590865
SMOTE Balanced (All Features),XGBoost,46,0.9433198380566802,0.9620253164556962,0.9230769230769231,0.9421487603305785,0.985920110147683
SMOTE Balanced (All Features),XGBoost,47,0.9392712550607287,0.9617021276595744,0.9149797570850202,0.9377593360995851,0.9797079119474176
SMOTE Balanced (All Features),XGBoost,48,0.9068825910931174,0.9547511312217195,0.854251012145749,0.9017094017094017,0.9683653231490436
SMOTE Balanced (All Features),XGBoost,49,0.9352226720647774,0.9423868312757202,0.9271255060728745,0.9346938775510204,0.9845104820600239
SMOTE Balanced (All Features),XGBoost,50,0.9352226720647774,0.9574468085106383,0.9109311740890689,0.9336099585062241,0.9800357324329197
SMOTE Balanced (All Features),XGBoost,51,0.9412955465587044,0.957983193277311,0.9230769230769231,0.9402061855670103,0.9861823665360848
SMOTE Balanced (All Features),XGBoost,52,0.9291497975708503,0.9344262295081968,0.9230769230769231,0.9287169042769857,0.9775770787916537
SMOTE Balanced (All Features),XGBoost,53,0.9352226720647774,0.9535864978902954,0.9149797570850202,0.9338842975206612,0.9768722647478242
SMOTE Balanced (All Features),XGBoost,54,0.9331983805668016,0.9495798319327731,0.9149797570850202,0.931958762886598,0.980691373403924
SMOTE Balanced (All Features),XGBoost,55,0.9331983805668016,0.9612068965517241,0.902834008097166,0.9311064718162839,0.9754626366601649
SMOTE Balanced (All Features),XGBoost,56,0.9149797570850202,0.9437229437229437,0.8825910931174089,0.9121338912133892,0.961841695487551
SMOTE Balanced (All Features),XGBoost,57,0.9493927125506073,0.9663865546218487,0.9311740890688259,0.9484536082474226,0.9819534822731072
SMOTE Balanced (All Features),XGBoost,58,0.9210526315789473,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9788883607336621
SMOTE Balanced (All Features),XGBoost,59,0.9433198380566802,0.9469387755102041,0.9392712550607287,0.943089430894309,0.9804946811126227
SMOTE Balanced (All Features),XGBoost,60,0.9453441295546559,0.9661016949152542,0.9230769230769231,0.9440993788819876,0.9842646166958973
SMOTE Balanced (All Features),XGBoost,61,0.9534412955465587,0.9745762711864406,0.9311740890688259,0.9523809523809523,0.9793309183890901
